,chlorides,total_sulfur_dioxide,volatile_acidity,free_sulfur_dioxide,density,sulphates,residual_sugar
4976,0,1,0,0,0,0,0
4977,0,1,0,0,1,0,0
4978,0,1,0,0,0,0,1
4979,4,1,2,2,3,0,2
4980,0,2,3,4,0,1,2
4981,4,3,0,0,0,0,0
4982,2,0,0,2,4,1,0
4983,4,2,1,1,1,1,1
4984,3,3,1,2,0,0,0
4985,2,4,0,0,0,2,0
4986,0,2,2,0,0,0,4
4987,0,0,0,0,0,0,0
4988,0,1,0,0,0,2,0
4989,0,1,3,0,0,2,0
4990,0,1,0,0,1,2,4
4991,0,2,1,0,1,0,0
4992,0,2,0,0,2,3,1
4993,3,3,0,0,0,0,0
4994,0,2,0,0,1,3,1
4995,3,1,0,0,0,2,1
4996,0,3,0,2,0,0,0
4997,0,0,1,0,0,0,0
4998,0,1,0,1,0,0,0
4999,1,0,2,0,4,0,1
5000,3,0,0,2,0,1,0
5001,1,2,0,0,1,0,0
5002,0,0,0,0,0,0,0
5003,0,1,4,2,1,1,0
5004,0,0,0,0,0,0,0
5005,0,1,0,1,0,1,0
5006,0,1,1,2,1,0,4
5007,0,1,0,0,0,0,0
5008,2,4,0,0,1,0,0
5009,0,1,0,0,0,0,0
5010,3,2,0,2,1,1,0
5011,0,1,0,0,3,0,0
5012,0,0,1,0,0,1,2
5013,2,0,4,0,1,1,0
5014,0,1,0,0,0,0,2
5015,0,1,0,0,0,1,4
5016,0,2,2,0,3,2,0
5017,2,1,0,0,1,0,4
5018,0,2,1,0,0,0,0
5019,0,1,0,2,0,1,0
5020,1,1,0,0,0,2,0
5021,0,1,0,1,0,2,0
5022,0,1,1,0,2,1,0
5023,0,0,2,0,3,1,3
5024,0,1,1,2,1,0,2
5025,1,0,0,4,0,0,3
5026,3,1,0,0,1,0,1
5027,2,1,1,0,0,2,0
5028,0,1,1,0,0,2,0
5029,2,1,1,0,0,0,0
5030,0,4,1,0,3,1,0
5031,0,2,0,1,0,0,0
5032,2,0,2,0,0,0,0
5033,0,1,0,0,0,0,0
5034,2,0,0,0,0,1,0
5035,1,2,0,0,1,2,0
5036,1,1,0,0,2,0,1
5037,0,0,1,0,0,1,0
5038,0,3,0,0,4,0,3
5039,1,1,2,2,3,0,0
5040,3,1,0,0,0,4,0
5041,0,1,0,0,0,4,0
5042,0,0,1,0,4,0,0
5043,0,1,1,4,0,1,0
5044,1,0,0,0,0,3,0
5045,0,4,4,0,0,1,0
5046,0,0,1,0,3,1,0
5047,0,3,2,0,4,0,0
5048,0,1,0,0,0,1,0
5049,0,1,0,0,0,0,0
5050,1,2,1,3,1,1,0
5051,4,2,0,0,0,0,0
5052,0,1,0,0,0,0,0
5053,2,0,0,0,0,0,0
5054,0,0,0,0,0,2,0
5055,0,2,0,0,0,4,0
5056,0,2,1,4,0,0,0
5057,2,1,0,0,3,0,1
5058,0,1,0,2,0,0,0
5059,0,1,2,0,0,1,0
5060,0,0,1,0,1,1,0
5061,3,1,0,4,0,0,0
5062,1,1,0,0,1,3,0
5063,0,2,1,0,0,3,0
5064,1,1,1,0,1,0,0
5065,0,1,0,0,2,0,0
5066,0,1,0,3,0,0,2
5067,0,2,2,4,0,0,0
5068,0,0,0,1,0,0,0
5069,0,0,0,0,0,0,0
5070,3,2,0,0,0,0,1
5071,1,1,0,0,1,1,1
5072,0,0,0,0,3,0,0
5073,0,1,4,2,1,1,0
5074,0,1,0,4,0,0,0
5075,2,1,0,0,1,0,0
5076,0,1,0,0,1,0,0
5077,0,4,0,0,0,1,0
5078,0,0,2,0,0,0,0
5079,0,1,0,0,0,0,4
5080,1,1,0,0,0,3,0
5081,0,0,4,1,1,1,1
5082,0,4,1,0,1,4,0
5083,0,2,1,0,1,0,0
5084,0,1,1,0,0,4,0
5085,0,2,0,1,0,1,4
5086,0,0,2,0,0,0,3
5087,0,1,3,0,0,0,0
5088,3,1,0,0,4,1,0
5089,0,1,1,3,0,0,0
5090,0,2,0,4,0,3,0
5091,0,0,1,0,3,1,3
5092,3,1,3,0,0,1,0
5093,0,3,1,0,0,3,0
5094,0,0,1,0,0,0,0
5095,3,0,0,0,3,4,0
5096,0,0,4,0,0,1,0
5097,0,4,0,0,0,4,0
5098,0,1,0,0,2,1,3
5099,0,1,2,0,0,1,0
5100,0,1,0,0,2,4,1
5101,0,4,0,0,0,1,0
5102,1,1,0,0,1,0,1
5103,0,2,0,0,0,0,0
5104,0,2,0,0,1,0,1
5105,0,1,0,1,0,1,0
5106,2,1,0,4,1,1,0
5107,0,2,1,0,1,1,2
5108,0,1,2,0,3,0,0
5109,0,0,0,0,0,3,0
5110,0,2,1,0,1,0,0
5111,0,1,4,0,1,0,1
5112,1,2,0,3,3,1,1
5113,0,4,0,0,0,0,0
5114,0,1,1,0,0,3,0
5115,0,1,0,0,4,0,0
5116,3,2,0,0,4,1,1
5117,0,0,0,4,0,4,0
5118,0,1,1,0,3,0,0
5119,0,0,1,1,0,1,1
5120,0,1,1,0,2,0,0
5121,0,4,0,2,1,1,0
5122,2,1,0,1,0,0,0
5123,0,1,0,0,0,3,0
5124,0,1,0,2,0,0,2
5125,2,1,0,0,0,0,0
5126,0,0,0,2,1,1,0
5127,0,2,0,4,0,0,4
5128,0,0,0,2,1,1,0
5129,0,1,0,0,3,1,0
5130,0,0,0,0,0,2,0
5131,0,0,2,0,1,1,4
5132,0,1,0,0,4,0,4
5133,0,1,1,0,0,1,0
5134,0,0,1,0,0,0,0
5135,0,0,3,0,1,1,0
5136,0,0,2,0,2,2,0
5137,3,0,0,0,3,0,0
5138,0,2,2,2,4,0,0
5139,4,3,0,0,1,0,0
5140,0,2,1,0,3,0,0
5141,0,1,0,0,0,0,0
5142,0,2,0,1,0,0,0
5143,0,1,0,0,0,4,0
5144,0,2,2,0,1,1,0
5145,0,1,0,0,0,2,0
5146,3,1,0,0,0,0,0
5147,3,1,0,0,1,2,0
5148,0,2,0,4,0,0,0
5149,0,1,0,0,0,0,0
5150,0,1,1,0,0,3,0
5151,0,1,0,0,0,0,4
5152,4,0,0,0,4,0,0
5153,0,3,0,0,1,1,0
5154,0,1,0,0,0,0,0
5155,0,4,2,0,0,0,0
5156,1,3,1,4,2,0,3
5157,2,1,0,0,0,1,0
5158,0,3,0,1,0,2,2
5159,3,1,0,0,1,1,0
5160,4,1,0,2,0,1,0
5161,0,2,4,0,1,0,1
5162,2,0,3,0,0,4,0
5163,0,4,0,0,0,1,0
5164,0,2,0,1,1,2,4
5165,1,1,2,0,3,2,0
5166,1,3,0,0,1,0,1
5167,1,0,0,0,4,1,0
5168,0,1,0,0,3,0,0
5169,0,0,1,0,1,1,0
5170,0,0,0,0,3,1,0
5171,0,1,0,0,0,1,0
5172,0,1,0,0,0,0,0
5173,0,3,0,0,0,4,3
5174,0,1,3,4,0,1,1
5175,0,0,0,2,1,4,0
5176,0,0,3,3,0,1,0
5177,0,0,1,0,0,1,1
5178,3,0,1,0,1,1,0
5179,0,2,0,0,2,0,1
5180,3,1,4,0,0,0,0
5181,4,1,0,0,0,0,1
5182,0,1,0,0,0,0,0
5183,0,0,2,0,3,0,0
5184,0,0,1,2,0,0,0
5185,0,1,4,0,3,4,2
5186,0,0,1,0,0,1,3
5187,1,1,2,0,0,0,4
5188,0,1,0,0,1,0,0
5189,0,2,0,0,0,0,4
5190,0,1,0,1,0,1,0
5191,0,1,4,0,0,2,0
5192,0,1,0,0,4,0,0
5193,0,2,0,0,2,4,0
5194,0,0,1,0,1,1,0
5195,3,0,1,0,0,0,3
5196,0,1,4,3,0,3,0
5197,0,1,1,0,0,0,0
5198,1,1,0,1,0,1,0
5199,2,1,0,0,3,0,2
5200,4,4,3,0,0,1,1
5201,0,1,0,2,1,0,1
5202,0,0,2,0,0,1,0
5203,4,1,1,0,1,0,0
5204,2,1,3,0,0,0,0
5205,1,1,0,1,0,0,4
5206,0,0,2,0,0,1,0
5207,0,1,0,0,1,1,0
5208,0,0,4,1,0,2,0
5209,0,2,0,0,0,0,0
5210,0,0,3,0,1,1,0
5211,0,1,3,0,0,1,2
5212,0,2,1,0,4,0,3
5213,0,0,1,0,1,3,0
5214,0,1,3,0,0,4,0
5215,0,3,0,4,2,0,1
5216,0,1,4,1,0,0,0
5217,4,0,1,0,4,0,0
5218,0,3,0,0,3,0,0
5219,0,2,0,0,0,0,0
5220,4,1,1,0,0,0,0
5221,4,1,0,0,0,0,0
5222,0,0,0,0,3,2,0
5223,0,3,0,0,0,4,0
5224,0,1,0,0,0,0,0
5225,3,0,0,0,0,0,3
5226,2,2,1,0,1,0,0
5227,0,0,3,0,0,1,4
5228,0,4,0,0,4,1,0
5229,3,0,1,0,0,1,0
5230,0,1,0,0,0,0,0
5231,3,2,0,0,0,1,0
5232,1,0,0,0,0,3,0
5233,0,1,2,0,0,1,0
5234,2,1,1,0,1,0,0
5235,2,1,0,0,0,0,0
5236,4,2,0,0,0,0,0
5237,4,3,0,0,0,1,0
5238,0,0,0,0,0,3,4
5239,2,1,1,1,0,0,0
5240,0,0,2,0,1,3,0
5241,0,1,0,0,1,3,4
5242,0,1,0,0,0,0,0
5243,3,1,1,3,2,0,0
5244,0,2,2,0,0,0,0
5245,0,1,0,0,0,0,0
5246,0,0,1,0,0,1,0
5247,0,1,0,0,0,0,3
5248,1,0,1,0,0,1,3
5249,0,1,0,0,1,1,1
5250,0,0,0,0,0,0,0
5251,0,1,0,4,3,1,0
5252,0,4,1,0,0,1,0
5253,0,1,4,0,2,2,3
5254,0,4,0,2,0,0,2
5255,0,0,1,0,0,3,2
5256,0,1,0,3,0,0,3
5257,0,1,1,0,0,0,0
5258,1,1,0,0,0,0,0
5259,0,1,0,0,0,2,0
5260,0,3,1,0,0,3,0
5261,4,1,4,0,0,3,3
5262,0,0,0,0,0,1,0
