,chlorides,density,citric_acid,alcohol,total_sulfur_dioxide,sulphates,volatile_acidity
4977,4,1,0,0,1,0,0
4978,0,0,0,2,1,4,0
4979,0,3,1,3,1,3,0
4980,0,0,0,2,3,0,0
4981,2,0,1,2,1,0,0
4982,0,1,3,1,0,4,1
4983,0,1,0,1,0,1,1
4984,0,0,0,2,3,0,1
4985,3,0,2,1,0,1,4
4986,0,0,0,3,3,1,1
4987,3,0,0,2,0,0,1
4988,0,0,3,3,1,0,1
4989,1,0,1,3,2,0,0
4990,0,1,4,1,1,1,0
4991,0,1,1,1,2,0,1
4992,4,4,0,3,2,0,0
4993,0,0,1,0,4,0,0
4994,0,1,0,2,2,0,0
4995,0,0,0,2,0,0,0
4996,0,0,1,1,2,2,3
4997,1,0,3,2,0,3,1
4998,0,0,1,3,3,4,1
4999,0,0,1,1,0,0,0
5000,0,0,1,2,0,1,0
5001,1,1,1,0,4,0,3
5002,0,3,0,1,0,3,1
5003,1,0,0,3,4,1,0
5004,0,4,4,2,2,1,0
5005,4,0,0,2,1,1,0
5006,0,1,4,0,1,0,1
5007,0,0,1,1,4,0,3
5008,0,1,0,0,2,0,0
5009,0,2,3,3,1,0,0
5010,2,1,1,1,1,1,4
5011,0,0,0,0,1,0,0
5012,0,0,0,0,0,1,1
5013,2,1,1,1,0,1,4
5014,1,0,1,1,2,0,0
5015,0,0,0,3,2,1,0
5016,2,1,0,0,2,4,2
5017,0,1,1,0,2,3,0
5018,0,0,0,0,1,4,1
5019,0,4,0,1,1,0,0
5020,1,0,2,2,1,0,0
5021,0,0,0,2,1,0,0
5022,0,1,0,1,1,1,1
5023,0,0,0,1,0,2,2
5024,0,1,0,1,0,1,1
5025,0,2,0,3,0,0,0
5026,0,0,1,1,1,0,4
5027,0,1,2,2,1,1,1
5028,4,1,2,1,1,3,1
5029,2,0,2,1,1,0,1
5030,0,4,1,1,0,1,1
5031,0,1,1,1,2,3,0
5032,0,0,0,3,0,0,2
5033,0,2,0,0,1,0,0
5034,0,0,0,1,1,1,0
5035,0,1,0,0,2,0,0
5036,4,0,1,0,2,0,0
5037,0,3,0,1,0,1,1
5038,0,4,0,3,2,2,0
5039,3,0,1,0,2,0,2
5040,0,0,0,0,1,0,1
5041,0,0,0,1,1,0,0
5042,0,3,0,2,0,0,4
5043,1,0,0,2,1,1,1
5044,0,0,1,3,0,4,0
5045,0,0,0,0,0,1,1
5046,0,0,0,1,0,1,1
5047,4,0,1,0,1,0,0
5048,1,0,0,1,1,1,0
5049,0,0,4,2,1,0,2
5050,0,1,0,1,0,2,1
5051,0,3,0,1,2,0,4
5052,0,0,0,1,1,4,0
5053,0,0,1,2,0,0,0
5054,0,2,1,2,4,2,0
5055,0,0,1,1,3,3,0
5056,0,0,0,1,1,1,1
5057,0,0,0,2,1,2,0
5058,0,0,3,1,1,0,0
5059,0,1,0,1,1,1,2
5060,3,0,1,1,2,1,1
5061,0,0,0,1,1,0,0
5062,4,0,0,1,1,0,0
5063,0,0,0,0,2,1,1
5064,0,1,0,4,0,4,1
5065,0,0,0,4,1,1,2
5066,0,0,3,2,1,0,0
5067,0,0,1,1,2,4,0
5068,0,3,0,0,3,0,0
5069,0,0,4,1,0,0,0
5070,0,0,0,2,2,0,3
5071,1,1,1,4,4,1,1
5072,3,0,1,2,0,0,0
5073,0,0,0,0,1,1,4
5074,3,0,1,0,1,0,0
5075,0,0,1,0,1,0,2
5076,0,0,0,2,1,3,2
5077,0,0,0,1,1,0,0
5078,0,0,1,1,2,0,0
5079,0,0,0,1,1,0,2
5080,0,1,0,4,4,0,0
5081,0,0,4,0,1,1,1
5082,3,1,1,1,2,4,1
5083,0,1,0,0,3,0,0
5084,2,0,0,2,0,0,1
5085,0,0,1,2,1,1,3
5086,0,0,0,3,3,0,0
5087,0,0,0,0,2,3,0
5088,3,3,0,3,1,1,0
5089,3,2,0,0,1,4,1
5090,0,0,0,1,2,2,1
5091,0,0,1,2,0,1,0
5092,0,0,1,1,0,1,0
5093,0,0,3,3,2,1,1
5094,2,0,0,3,0,0,1
5095,0,0,1,2,2,1,3
5096,0,0,0,1,1,0,0
5097,0,2,0,3,0,2,0
5098,3,0,3,3,1,3,0
5099,0,0,0,4,2,1,0
5100,0,0,4,2,2,0,0
5101,1,0,2,2,2,0,0
5102,0,1,1,1,1,0,0
5103,1,0,3,2,1,2,0
5104,0,1,3,1,1,0,2
5105,2,0,0,1,1,1,0
5106,0,0,0,2,1,1,0
5107,3,0,0,0,2,1,0
5108,2,0,0,2,3,0,1
5109,0,0,0,0,1,0,0
5110,4,1,1,3,2,0,1
5111,4,1,0,0,1,0,0
5112,0,2,1,1,3,1,0
5113,0,4,2,1,0,0,1
5114,1,2,0,2,0,1,0
5115,1,0,3,1,1,0,0
5116,0,2,1,0,2,1,0
5117,0,0,0,2,2,2,0
5118,0,0,0,3,1,0,1
5119,0,0,1,2,0,1,4
5120,0,3,4,3,2,0,1
5121,0,1,1,4,1,1,0
5122,0,3,0,0,2,1,0
5123,0,4,0,1,2,3,0
5124,2,0,1,3,0,0,0
5125,0,0,0,1,3,4,3
5126,0,1,2,0,0,1,0
5127,0,2,1,1,1,0,0
5128,3,0,1,1,0,4,0
5129,0,1,0,2,1,3,1
5130,0,3,3,3,0,1,1
5131,0,1,0,1,0,1,0
5132,0,0,1,4,1,0,1
5133,0,0,0,2,2,1,1
5134,0,0,1,3,0,0,1
5135,0,0,0,1,0,1,0
5136,0,1,2,2,0,1,1
5137,2,3,0,4,1,0,0
5138,3,1,1,0,2,0,0
5139,0,0,3,2,0,2,3
5140,0,0,3,0,1,2,1
5141,4,1,2,3,1,4,2
5142,0,0,2,1,2,0,3
5143,3,0,1,3,1,0,0
5144,0,1,0,1,0,2,3
5145,1,0,0,2,1,2,0
5146,4,1,1,1,1,0,0
5147,0,0,0,3,1,1,0
5148,4,0,1,3,2,0,0
5149,0,0,0,2,2,3,0
5150,0,0,0,1,0,0,0
5151,0,0,0,1,1,0,0
5152,0,0,1,2,0,0,0
5153,2,1,0,1,2,2,0
5154,4,1,0,3,1,1,0
5155,0,2,1,1,1,0,0
5156,0,1,1,2,0,0,2
5157,3,0,3,0,1,1,0
5158,0,0,0,2,0,1,0
5159,0,0,0,1,1,0,0
5160,0,0,0,2,1,3,0
5161,1,1,1,0,0,0,2
5162,0,0,1,0,0,1,1
5163,0,4,0,4,0,2,0
5164,0,0,1,0,2,3,0
5165,0,0,0,1,1,0,2
5166,0,1,1,4,1,0,0
5167,0,0,1,1,2,2,2
5168,0,3,0,2,1,0,0
5169,0,2,1,2,0,2,3
5170,0,3,0,2,0,1,1
5171,0,0,0,1,0,0,0
5172,0,2,0,1,1,1,0
5173,0,0,0,1,1,0,0
5174,3,1,0,2,1,1,1
5175,2,0,1,1,2,1,0
5176,0,0,1,1,0,2,0
5177,4,0,1,3,0,0,1
5178,0,1,0,4,0,1,0
5179,0,1,0,2,2,1,0
5180,4,0,0,2,1,1,0
5181,0,2,0,0,1,0,0
5182,3,3,4,1,4,0,0
5183,0,0,0,2,0,0,2
5184,0,0,1,0,1,0,1
5185,0,0,1,1,1,1,0
5186,2,3,3,1,3,1,1
5187,0,0,0,4,1,0,1
5188,0,1,0,0,1,0,0
5189,2,3,0,4,2,3,1
5190,0,3,0,1,2,1,0
5191,2,0,1,1,3,0,0
5192,0,0,0,1,1,0,0
5193,1,1,3,1,2,0,0
5194,0,1,0,4,0,1,1
5195,0,0,0,3,3,0,0
5196,4,4,4,2,1,0,1
5197,1,0,0,3,1,0,1
5198,0,0,0,4,1,3,0
5199,0,3,3,4,1,0,0
5200,2,0,0,1,2,1,1
5201,0,1,0,0,1,0,4
5202,0,4,0,2,0,1,0
5203,3,0,0,1,3,0,0
5204,0,0,0,4,1,0,0
5205,1,0,0,0,1,4,0
5206,0,0,4,1,0,1,2
5207,0,3,2,1,1,4,0
5208,0,0,2,1,0,0,1
5209,2,0,1,1,2,0,0
5210,1,1,0,1,4,1,1
5211,0,3,1,1,1,1,0
5212,1,0,0,3,0,0,1
5213,0,0,0,0,0,1,1
5214,0,0,0,3,4,3,0
5215,0,4,1,4,1,0,0
5216,0,2,1,3,1,0,0
5217,0,1,1,1,0,0,1
5218,0,0,0,1,1,2,0
5219,0,2,0,1,2,0,0
5220,2,0,1,3,1,0,3
5221,0,0,0,3,1,0,0
5222,4,0,1,3,0,2,0
5223,3,0,2,0,1,0,1
5224,0,0,0,3,1,2,0
5225,0,0,0,3,0,0,0
5226,0,0,2,3,3,0,0
5227,3,4,1,3,0,1,1
5228,0,1,4,1,1,1,0
5229,0,0,0,1,0,1,0
5230,0,0,4,3,1,3,0
5231,0,0,1,0,2,1,0
5232,0,2,2,0,1,0,0
5233,1,0,0,1,4,0,2
5234,1,1,4,1,1,0,2
5235,0,0,2,2,1,0,0
5236,4,0,3,4,2,3,0
5237,2,0,0,0,1,3,0
5238,0,4,0,2,0,2,0
5239,3,0,0,1,0,0,1
5240,0,1,0,1,0,1,2
5241,0,4,1,0,1,2,0
5242,1,0,1,3,1,4,0
5243,4,0,0,3,0,0,0
5244,0,3,2,2,2,0,0
5245,0,0,1,4,1,0,0
5246,4,0,0,1,0,1,1
5247,0,0,1,3,1,0,0
5248,1,0,4,0,0,1,1
5249,1,1,0,0,1,1,1
5250,0,0,1,0,2,0,0
5251,4,0,0,1,1,1,0
5252,4,4,0,2,1,2,1
5253,0,0,0,3,1,0,0
5254,0,0,4,4,4,0,0
5255,1,0,2,2,0,1,1
5256,2,0,0,1,0,1,0
5257,0,0,3,2,0,0,1
5258,0,0,1,0,1,0,1
5259,0,0,3,3,1,1,0
5260,0,4,0,2,0,0,0
5261,0,3,0,0,1,0,0
5262,0,0,1,2,0,1,0
