,chlorides,free_sulfur_dioxide,citric_acid,total_sulfur_dioxide,volatile_acidity,sulphates,pH
4976,0,0,2,1,0,3,2
4977,2,0,4,0,0,0,1
4978,2,0,0,1,2,0,0
4979,4,3,2,1,0,2,4
4980,0,0,0,2,0,0,2
4981,1,0,1,1,0,0,1
4982,0,0,2,0,0,1,2
4983,0,1,0,2,1,1,2
4984,3,2,0,1,1,0,2
4985,2,0,2,1,1,2,2
4986,0,0,0,1,1,0,1
4987,0,0,0,3,0,0,1
4988,1,0,4,1,0,1,1
4989,0,2,1,1,0,0,2
4990,0,0,3,1,0,1,2
4991,0,0,4,4,1,0,2
4992,0,3,2,1,1,0,0
4993,0,1,2,2,0,0,1
4994,3,0,1,2,3,4,0
4995,3,0,2,1,0,0,2
4996,0,0,0,2,1,0,1
4997,4,0,2,0,1,0,3
4998,2,0,0,1,2,0,1
4999,0,0,0,1,0,0,0
5000,3,0,1,3,0,1,0
5001,0,4,0,2,0,2,0
5002,0,0,0,0,0,3,2
5003,0,0,0,2,3,4,2
5004,0,0,0,2,0,0,1
5005,2,3,0,1,0,4,1
5006,2,1,2,4,3,0,2
5007,0,0,0,1,1,4,1
5008,0,4,0,0,0,0,1
5009,0,0,2,2,0,2,1
5010,0,3,1,1,0,1,2
5011,0,0,0,1,0,0,1
5012,0,0,0,0,0,1,2
5013,2,0,0,0,0,1,2
5014,0,0,1,2,0,1,1
5015,0,0,0,1,0,1,2
5016,0,0,0,2,1,1,1
5017,0,0,1,1,0,0,0
5018,0,0,0,1,1,0,1
5019,0,0,0,1,0,0,1
5020,3,0,1,1,0,0,1
5021,0,4,0,3,1,0,3
5022,0,0,1,3,2,1,2
5023,0,0,0,0,2,1,2
5024,0,0,0,1,1,0,2
5025,0,0,4,0,0,0,2
5026,1,0,1,1,1,0,4
5027,0,2,0,1,1,0,0
5028,0,0,0,1,1,0,2
5029,0,3,0,1,0,0,3
5030,0,0,1,1,3,1,4
5031,3,0,2,2,0,0,2
5032,0,0,0,0,2,3,2
5033,0,3,4,1,0,0,4
5034,0,0,4,1,0,1,1
5035,3,0,0,2,1,0,1
5036,0,0,1,3,0,4,1
5037,0,0,0,0,1,1,2
5038,0,0,1,2,0,1,0
5039,0,0,1,0,2,0,1
5040,0,0,0,1,0,0,2
5041,0,1,0,3,0,2,2
5042,0,0,0,0,1,0,2
5043,0,0,1,1,3,1,2
5044,0,0,1,0,0,2,2
5045,0,0,0,3,0,1,1
5046,0,0,0,0,1,1,3
5047,4,0,0,1,0,3,1
5048,0,1,3,1,0,1,2
5049,0,1,1,1,2,0,1
5050,0,0,0,0,1,1,2
5051,1,0,1,0,0,1,1
5052,0,0,3,1,0,0,1
5053,0,0,3,0,1,0,0
5054,0,0,1,0,0,0,2
5055,0,0,1,2,0,0,1
5056,0,0,3,1,2,0,1
5057,0,0,0,3,0,0,4
5058,4,0,0,1,0,0,1
5059,0,0,0,1,0,1,3
5060,0,0,1,0,1,0,1
5061,0,1,0,1,3,3,2
5062,0,2,1,1,0,0,1
5063,0,0,3,2,1,0,1
5064,4,3,0,1,0,0,4
5065,0,0,0,1,0,0,2
5066,0,0,0,4,4,0,1
5067,1,0,1,2,0,0,2
5068,0,3,0,3,2,3,1
5069,0,0,0,0,0,4,4
5070,0,0,0,2,0,0,2
5071,4,2,1,0,1,1,1
5072,0,0,3,3,3,0,1
5073,4,4,0,4,1,0,2
5074,0,2,1,1,0,3,0
5075,0,0,1,0,0,3,2
5076,4,0,0,3,3,0,2
5077,0,0,0,0,0,0,0
5078,0,0,3,0,0,0,1
5079,0,0,0,1,0,2,1
5080,3,3,0,1,0,0,0
5081,0,1,1,2,1,1,1
5082,0,0,4,2,3,1,1
5083,2,0,0,4,0,0,1
5084,0,0,1,1,0,0,1
5085,0,3,1,1,0,1,1
5086,4,0,0,1,2,0,4
5087,0,0,0,1,0,0,2
5088,3,0,0,1,0,1,2
5089,0,0,0,4,1,0,1
5090,4,4,4,4,1,1,3
5091,0,0,1,0,2,1,2
5092,0,0,1,1,0,1,1
5093,0,0,4,1,1,1,0
5094,0,0,0,4,1,4,0
5095,4,0,1,0,0,0,3
5096,4,4,0,0,2,0,2
5097,0,0,0,0,0,0,4
5098,1,0,0,1,0,2,0
5099,0,0,0,2,0,1,2
5100,3,2,0,1,2,0,1
5101,0,0,4,2,0,0,1
5102,1,0,1,1,0,0,1
5103,0,0,1,1,0,1,2
5104,0,0,0,0,0,0,1
5105,0,1,0,1,0,1,1
5106,0,0,0,1,0,1,2
5107,0,2,0,4,3,1,3
5108,0,0,0,1,4,0,1
5109,4,0,0,1,0,3,1
5110,0,0,1,1,1,1,1
5111,0,1,0,3,2,0,1
5112,0,1,1,1,2,1,1
5113,0,0,0,1,0,0,1
5114,0,0,2,0,3,1,2
5115,0,3,0,1,0,0,0
5116,0,0,1,2,3,0,3
5117,0,0,0,0,0,0,3
5118,0,0,0,1,1,0,2
5119,0,0,0,0,2,1,1
5120,0,0,0,0,1,3,1
5121,0,3,1,1,0,1,2
5122,0,0,0,1,0,3,2
5123,2,0,0,3,0,0,2
5124,0,0,4,1,2,1,4
5125,0,2,0,1,0,1,3
5126,0,1,1,0,0,1,1
5127,0,0,1,2,0,0,1
5128,0,1,1,0,0,1,2
5129,0,0,1,1,0,1,2
5130,0,0,0,2,1,0,1
5131,0,0,0,2,2,1,2
5132,0,1,0,1,1,0,2
5133,0,0,0,0,1,4,2
5134,0,0,1,2,1,0,0
5135,3,0,0,3,1,4,0
5136,0,0,1,4,1,1,1
5137,0,3,4,0,0,0,1
5138,0,0,1,2,0,2,1
5139,0,0,4,0,3,3,2
5140,0,0,0,1,1,0,1
5141,4,0,2,1,0,0,1
5142,0,1,2,2,0,0,1
5143,1,0,3,2,4,0,2
5144,0,0,0,2,2,1,2
5145,0,0,0,1,1,2,1
5146,0,0,3,1,0,0,1
5147,0,2,0,3,0,0,1
5148,0,1,1,2,0,0,2
5149,0,3,4,1,1,0,2
5150,2,0,0,0,1,0,1
5151,0,1,0,4,0,0,3
5152,4,0,1,0,4,1,4
5153,0,0,0,2,0,2,2
5154,2,0,0,1,0,0,3
5155,2,0,1,1,1,0,1
5156,0,0,1,2,4,0,1
5157,2,2,1,1,0,1,2
5158,0,1,3,1,0,1,1
5159,0,0,0,1,0,0,1
5160,0,0,2,3,2,1,2
5161,0,0,3,2,0,0,1
5162,1,0,1,0,0,0,2
5163,0,0,3,0,0,1,2
5164,0,1,0,2,4,0,1
5165,0,0,0,1,2,0,1
5166,0,2,1,1,0,0,4
5167,0,0,1,2,1,1,0
5168,0,0,1,1,2,0,1
5169,0,0,0,0,1,3,3
5170,0,0,0,0,1,1,3
5171,0,0,0,0,0,1,1
5172,0,4,3,1,0,0,3
5173,0,0,0,1,0,0,0
5174,0,0,4,1,1,0,2
5175,0,0,1,0,0,0,2
5176,0,0,1,0,0,3,2
5177,0,0,2,0,1,3,2
5178,0,0,3,0,2,1,1
5179,0,0,1,2,0,0,1
5180,0,0,1,1,0,0,1
5181,4,0,0,1,4,2,2
5182,0,0,0,0,0,0,2
5183,0,2,0,0,1,0,2
5184,2,0,0,1,4,0,1
5185,2,0,4,1,0,2,0
5186,0,0,1,0,3,1,1
5187,1,0,0,1,0,1,2
5188,0,0,0,1,0,0,2
5189,0,1,0,2,0,1,3
5190,4,1,0,2,2,1,1
5191,0,4,3,1,0,4,1
5192,0,3,4,1,0,3,2
5193,0,0,0,1,1,0,1
5194,0,0,0,0,1,1,1
5195,0,0,0,0,1,1,1
5196,0,0,0,1,0,4,1
5197,0,0,0,1,1,0,1
5198,0,0,0,1,1,0,1
5199,1,0,4,1,0,0,0
5200,2,0,0,0,1,1,1
5201,0,0,0,1,0,1,1
5202,1,0,4,2,2,1,0
5203,2,0,0,1,0,0,0
5204,0,0,3,2,0,1,1
5205,1,3,0,1,0,4,1
5206,0,2,1,0,2,1,2
5207,0,4,1,1,0,1,0
5208,0,0,0,0,1,0,1
5209,0,0,1,2,1,0,2
5210,0,0,0,0,1,1,1
5211,3,0,2,2,0,2,2
5212,3,0,0,0,1,0,4
5213,0,0,0,2,2,1,2
5214,0,0,1,0,1,1,3
5215,1,0,0,1,1,2,1
5216,0,4,1,1,0,0,3
5217,1,0,3,0,1,4,2
5218,0,4,4,1,0,2,3
5219,0,0,0,2,0,4,1
5220,1,0,1,1,0,0,1
5221,0,0,0,1,0,2,2
5222,0,0,1,0,0,1,2
5223,2,0,0,1,0,0,1
5224,0,0,0,2,0,0,1
5225,2,0,0,0,0,0,0
5226,3,0,0,0,0,0,2
5227,0,1,1,0,0,2,4
5228,0,3,1,1,0,1,3
5229,0,0,0,3,1,0,2
5230,0,1,2,1,0,0,2
5231,0,0,1,2,0,4,3
5232,0,2,1,4,0,4,1
5233,0,0,2,0,1,0,1
5234,0,0,1,1,1,0,1
5235,2,1,1,1,0,0,1
5236,0,0,4,2,2,0,1
5237,0,0,0,1,0,0,4
5238,0,0,0,0,0,0,1
5239,0,1,0,1,1,4,3
5240,2,0,0,0,2,3,2
5241,0,4,1,1,2,0,1
5242,0,1,3,1,0,0,2
5243,0,0,0,0,2,0,0
5244,4,0,1,2,2,0,2
5245,2,0,1,4,0,0,2
5246,0,0,0,0,1,1,3
5247,4,0,1,1,3,0,3
5248,1,0,3,0,2,1,1
5249,0,2,1,1,3,0,2
5250,0,1,1,2,0,0,4
5251,0,0,0,1,0,1,2
5252,2,4,4,1,1,1,1
5253,0,0,0,1,1,0,2
5254,3,0,0,1,0,0,0
5255,0,0,1,3,0,1,1
5256,0,1,0,1,0,0,1
5257,0,0,0,1,1,2,1
5258,0,0,1,1,0,0,2
5259,0,0,0,2,0,0,4
5260,0,3,0,0,0,1,1
5261,0,0,0,1,0,0,1
5262,1,0,1,4,0,1,2
