,volatile_acidity,chlorides,free_sulfur_dioxide,residual_sugar,total_sulfur_dioxide,sulphates,citric_acid
4976,0,3,0,4,1,0,2
4977,0,0,0,0,1,0,0
4978,0,0,0,0,1,1,0
4979,0,0,0,1,1,0,1
4980,1,0,0,0,2,1,2
4981,2,0,0,0,1,4,0
4982,3,0,0,0,3,2,0
4983,4,3,4,1,2,3,2
4984,1,3,2,3,3,0,0
4985,0,2,0,0,0,4,2
4986,0,0,1,0,3,0,0
4987,2,3,0,3,0,0,0
4988,0,0,0,0,0,3,0
4989,0,0,0,0,1,1,1
4990,2,2,0,1,0,1,2
4991,1,3,3,0,2,0,3
4992,0,0,0,1,2,1,0
4993,3,0,0,0,2,0,2
4994,0,0,0,1,2,0,1
4995,0,0,0,0,1,0,0
4996,0,4,0,4,2,0,0
4997,1,0,0,0,0,0,0
4998,0,0,0,0,1,0,0
4999,0,0,2,0,0,4,1
5000,0,4,0,0,1,1,3
5001,3,0,4,0,2,0,0
5002,2,0,0,0,0,0,0
5003,0,0,0,0,0,1,0
5004,2,0,0,0,1,0,4
5005,0,0,1,0,1,2,0
5006,1,0,4,2,1,0,0
5007,3,2,4,1,1,0,0
5008,0,0,1,0,2,0,0
5009,0,1,0,0,1,0,0
5010,1,0,1,2,1,1,1
5011,0,3,0,0,1,0,0
5012,3,0,1,2,1,1,3
5013,0,2,4,0,0,3,1
5014,0,2,0,0,3,2,1
5015,0,4,4,3,1,1,0
5016,1,0,0,2,3,1,0
5017,4,0,0,1,1,0,1
5018,1,1,0,0,1,0,0
5019,0,0,1,0,1,0,0
5020,2,4,0,2,1,4,2
5021,0,0,0,0,1,3,0
5022,1,0,0,0,0,1,0
5023,1,0,0,1,0,1,0
5024,3,2,0,1,2,1,1
5025,0,0,0,0,2,0,3
5026,4,4,0,0,1,0,3
5027,1,0,2,0,1,1,0
5028,4,0,0,0,1,0,0
5029,0,0,2,0,1,4,0
5030,1,3,0,0,0,1,2
5031,0,2,0,0,2,0,1
5032,2,4,0,0,0,3,0
5033,2,4,0,0,1,0,0
5034,0,0,0,0,1,1,2
5035,0,0,0,0,2,0,2
5036,0,0,3,1,1,1,2
5037,0,0,0,0,0,1,0
5038,0,0,3,0,2,0,1
5039,4,0,0,0,1,0,0
5040,0,0,0,0,1,0,0
5041,0,2,2,3,1,4,0
5042,1,4,0,0,0,0,0
5043,4,1,0,0,1,1,1
5044,0,0,0,0,0,0,1
5045,0,0,0,0,0,1,0
5046,1,0,2,0,0,1,4
5047,0,0,0,0,1,4,2
5048,0,0,2,0,0,1,0
5049,4,0,0,0,1,4,0
5050,1,0,0,2,3,1,0
5051,0,0,0,0,2,0,0
5052,2,0,0,0,1,1,2
5053,0,4,0,0,0,0,1
5054,3,0,0,0,1,0,0
5055,0,3,0,0,2,0,1
5056,1,4,0,0,1,0,0
5057,0,0,0,1,1,4,4
5058,0,1,0,2,1,0,0
5059,0,0,4,0,1,1,0
5060,1,0,0,0,0,1,1
5061,0,3,1,0,1,0,0
5062,0,0,0,4,1,0,0
5063,1,0,0,0,2,1,0
5064,1,0,0,0,1,0,3
5065,4,0,0,0,1,0,0
5066,3,0,4,2,1,0,0
5067,0,1,0,4,2,1,0
5068,0,0,1,0,4,0,0
5069,0,0,0,0,0,0,0
5070,0,0,1,0,1,0,0
5071,4,2,0,1,1,1,1
5072,0,0,0,0,0,0,1
5073,1,0,0,0,1,0,0
5074,1,2,0,0,1,0,1
5075,0,0,4,0,1,0,1
5076,0,1,0,0,1,0,0
5077,0,0,3,0,4,0,0
5078,3,0,4,3,1,0,4
5079,0,0,0,0,1,0,4
5080,0,0,0,0,1,0,0
5081,1,0,3,1,2,4,1
5082,1,0,3,0,0,1,1
5083,2,0,0,0,2,0,0
5084,1,0,0,1,0,0,0
5085,0,0,0,0,1,1,3
5086,3,3,0,0,0,0,0
5087,0,3,0,0,1,2,1
5088,0,2,2,0,3,1,4
5089,1,2,0,0,1,0,0
5090,1,0,0,0,2,1,0
5091,0,3,4,0,0,2,1
5092,0,0,0,0,1,2,1
5093,3,0,0,0,1,1,4
5094,1,0,0,0,1,0,0
5095,3,0,2,0,0,1,1
5096,0,4,0,0,0,0,0
5097,0,2,0,0,0,0,0
5098,2,0,0,3,4,1,4
5099,0,0,0,0,2,1,1
5100,0,0,0,0,4,0,0
5101,0,0,0,0,2,0,1
5102,0,0,0,3,1,0,1
5103,3,0,0,0,1,0,0
5104,0,1,1,1,1,0,0
5105,0,0,1,0,2,1,0
5106,0,0,0,0,3,1,0
5107,3,0,0,0,2,1,4
5108,1,0,0,0,1,0,0
5109,0,2,2,4,1,0,1
5110,1,3,4,0,2,2,1
5111,0,0,2,1,2,0,0
5112,0,0,1,3,2,1,1
5113,0,0,0,0,1,2,0
5114,0,4,2,3,1,4,0
5115,0,0,3,0,1,0,4
5116,0,4,0,0,0,2,1
5117,2,0,0,0,0,1,3
5118,1,0,3,0,1,4,3
5119,1,0,0,0,0,4,1
5120,1,0,0,0,3,0,0
5121,3,4,0,1,2,1,1
5122,4,3,0,2,3,0,2
5123,3,0,0,0,0,0,0
5124,0,0,3,1,4,2,2
5125,0,2,0,0,0,1,4
5126,0,3,0,2,0,1,1
5127,0,2,0,0,1,3,1
5128,0,0,0,0,4,1,1
5129,0,0,4,0,1,1,1
5130,1,0,0,0,0,0,0
5131,2,4,0,2,0,1,3
5132,0,0,2,0,1,0,0
5133,1,0,1,0,0,4,0
5134,1,0,0,0,0,3,1
5135,2,0,2,0,0,1,0
5136,1,0,0,0,0,1,1
5137,0,0,1,0,0,4,0
5138,0,0,0,0,2,0,0
5139,0,0,0,3,0,0,0
5140,1,0,0,0,1,0,3
5141,0,1,0,0,1,0,1
5142,0,0,1,0,3,3,2
5143,0,1,0,0,3,0,1
5144,4,0,0,0,0,2,0
5145,0,0,0,0,4,2,1
5146,0,0,0,1,1,0,1
5147,0,0,4,4,1,1,3
5148,0,0,1,0,2,0,1
5149,0,0,0,0,1,0,2
5150,1,0,0,2,0,0,0
5151,0,0,0,0,1,0,0
5152,0,0,0,0,0,0,1
5153,0,0,0,3,2,1,0
5154,0,0,0,0,1,0,1
5155,0,0,0,0,1,0,4
5156,2,0,0,2,0,0,1
5157,0,1,0,0,3,1,2
5158,0,1,1,0,1,1,0
5159,0,0,0,0,1,2,0
5160,0,2,0,0,1,1,0
5161,0,0,0,1,2,0,1
5162,4,0,0,0,0,3,1
5163,0,1,0,2,2,1,1
5164,0,0,1,0,2,0,0
5165,2,0,2,1,1,0,0
5166,1,0,0,1,1,3,1
5167,0,1,0,3,2,1,4
5168,0,0,0,2,3,0,0
5169,1,0,0,0,0,0,1
5170,0,0,0,0,0,1,0
5171,0,0,0,0,0,1,0
5172,2,0,0,3,1,0,4
5173,0,0,0,0,1,0,0
5174,1,1,1,1,1,3,2
5175,0,0,0,0,0,1,3
5176,0,0,0,0,0,2,1
5177,4,0,0,0,0,0,0
5178,0,0,2,0,2,1,3
5179,0,4,2,1,4,0,0
5180,0,0,0,0,0,1,1
5181,0,3,0,1,1,0,3
5182,0,1,0,0,1,0,0
5183,1,0,0,0,0,0,0
5184,1,0,0,0,0,0,3
5185,1,4,3,1,1,0,1
5186,2,0,0,1,0,1,0
5187,0,0,0,0,1,4,2
5188,0,0,0,0,3,0,0
5189,3,0,0,1,1,0,4
5190,0,0,1,0,2,3,1
5191,1,0,0,2,3,1,1
5192,0,0,0,4,3,0,0
5193,0,0,2,0,2,0,0
5194,2,3,1,0,0,0,4
5195,1,4,0,0,3,3,0
5196,2,1,0,0,1,4,0
5197,1,0,0,0,2,3,0
5198,0,0,0,0,1,2,4
5199,0,0,0,0,2,0,2
5200,1,2,0,0,2,1,0
5201,0,0,0,1,0,0,0
5202,2,0,3,2,0,1,0
5203,0,0,0,0,1,0,0
5204,0,0,0,0,1,2,0
5205,2,1,4,0,1,0,1
5206,2,0,3,4,0,1,0
5207,0,0,0,0,1,1,2
5208,4,0,0,0,0,2,0
5209,0,0,0,4,2,0,1
5210,1,4,0,0,0,1,2
5211,0,0,2,0,1,1,1
5212,1,2,0,4,0,0,4
5213,2,0,0,0,0,1,0
5214,0,0,0,2,0,3,0
5215,0,0,0,1,1,0,1
5216,0,0,0,0,2,0,3
5217,4,0,0,0,0,1,1
5218,0,0,0,0,1,0,1
5219,0,0,0,0,2,2,0
5220,3,0,0,0,1,0,1
5221,2,0,2,0,1,4,0
5222,0,0,0,0,0,3,4
5223,1,0,0,0,1,0,0
5224,0,0,0,0,1,3,0
5225,2,3,0,0,0,2,0
5226,0,0,0,0,0,0,4
5227,1,0,0,0,0,1,4
5228,0,4,0,0,1,1,0
5229,1,3,3,0,0,2,0
5230,0,0,0,0,1,3,2
5231,1,0,0,4,2,1,1
5232,0,1,0,2,1,0,1
5233,2,0,4,0,0,1,0
5234,1,0,3,0,1,0,1
5235,0,4,0,0,1,0,1
5236,4,2,4,4,2,0,1
5237,1,0,4,0,4,1,2
5238,0,0,0,0,0,0,0
5239,3,0,1,0,1,2,0
5240,2,0,0,0,0,2,0
5241,0,0,0,1,1,3,1
5242,1,0,3,0,3,0,0
5243,0,2,0,4,3,0,0
5244,0,0,0,0,2,0,2
5245,0,0,0,0,1,0,1
5246,1,0,0,4,0,1,0
5247,0,0,0,0,1,0,1
5248,4,1,0,0,0,1,0
5249,0,0,0,1,3,4,0
5250,0,0,0,0,2,0,1
5251,4,0,1,0,2,1,0
5252,1,0,0,0,3,1,2
5253,0,0,0,0,1,0,0
5254,0,0,0,0,1,0,0
5255,1,2,3,0,0,2,3
5256,1,0,1,4,0,0,0
5257,1,0,0,4,1,0,0
5258,0,1,0,0,1,0,1
5259,0,0,4,0,1,4,0
5260,1,0,0,0,1,0,0
5261,2,0,3,4,1,0,0
5262,0,0,0,0,0,1,1
